x,y
-4736.720105,-11570.01996
-1483.682252,-3979.526805
-1876.120931,-8851.711217
-5711.196376,-8272.638352
-6622.648218,-6428.673965
-5247.492732,-10220.98945
-210.7284845,-5247.147527
-4594.245386,-8804.471726
-3481.319244,-4122.518029
-1342.389394,-14183.51367
-4567.38445,-6519.352981
-4711.236503,-4347.558281
-5264.586711,-10123.85788
-4122.499838,-4197.759158
-4509.809283,-8759.177509
-5939.59776,-7470.299191
-4560.155495,-9886.330618
-717.6757896,-6335.562337
-3922.418242,-4655.288368
-2510.433887,-6505.635263
-1973.993961,-10934.04347
-5057.277996,-5662.379872
-1890.511551,-3879.333915
-1751.472681,-13780.94656
-4703.474222,-6010.657222
-557.9428918,-12278.56237
-1743.252351,-7150.471811
-5131.221939,-8318.557983
-4954.589743,-9321.462173
-2644.144088,-6941.306025
-2763.075821,-2940.363547
-5285.12557,-6709.670653
-2530.443504,-9589.083929
-788.7024893,-13067.47175
-4273.541695,-6395.832265
-2958.017621,-13104.03626
-2839.262102,-6833.119167
-1308.774101,-14607.60079
-5686.084399,-7232.126585
-6382.145696,-7769.418012
-2723.773116,-3953.164632
-2671.490838,-12388.37492
-746.5848455,-7046.93403
-3174.071863,-7680.462842
-2597.025643,-8085.737203
-2059.984186,-3833.594525
-4408.037424,-8283.469482
-505.1922717,-3447.43681
-1379.081598,-7678.833331
-5324.529148,-4953.22306
-2554.766849,-6436.646378
-1974.549407,-6030.364089
-4786.558393,-9534.428215
-5519.840684,-6063.033839
-1626.845733,-13888.5972
-3503.009285,-4224.789313
-6520.849584,-6732.493898
-988.5673251,-14207.96338
-2992.759194,-9003.667728
-481.9619973,-4518.94023
-4288.926166,-9589.640293
-3201.20082,-3310.018281
-3896.73966,-4483.683638
-6369.331013,-7298.340922
-2220.074068,-4592.591295
-5117.962579,-7823.5456
-487.3728532,-7798.794905
-3845.031267,-10456.32489
-3781.881772,-9857.085341
-1492.788335,-13255.96813
-1987.543655,-7971.90527
-1767.085937,-12776.41429
-4331.108852,-5548.655073
-4074.580088,-4351.716515
-2132.499495,-11296.32509
-5555.362137,-6848.997958
-1301.465532,-8471.063025
-2699.179095,-11061.37986
-834.0638811,-14494.70329
-2257.597011,-4975.741011
-2363.195953,-12113.49321
-5221.482132,-5799.153602
-5800.474554,-6028.918244
-4362.011067,-9579.463802
-1466.193751,-5805.005159
-4517.0257,-5753.151463
-2721.246138,-6239.416094
-1774.962158,-12162.2549
-4820.537968,-9193.871656
-820.422466,-6668.767498
-5964.969631,-7922.504762
-5630.440134,-7054.939266
-1798.541405,-3398.678425
-3817.309244,-6287.059412
-2558.082053,-2589.510457
-5584.912318,-6193.659266
-3341.648896,-7401.291281
-5482.183338,-7811.026916
-4013.002674,-6746.001223
-1867.110538,-2253.263474
-5613.82278,-6898.126395
-2003.192424,-6649.854575
-1938.196047,-7763.645348
-602.3432127,-4058.433383
-1302.466414,-11693.33538
-2844.851653,-7336.567879
-1496.825862,-3541.863063
-5312.411496,-7372.190192
-2368.573821,-2424.533921
-430.7345685,-12909.41257
-5365.418128,-6908.240805
-3602.449244,-7930.42846
-4015.512624,-6224.684211
-1817.082794,-7669.733214
-2347.586284,-5566.430901
-3088.09253,-11711.56535
-2607.459172,-10673.58241
-1655.161985,-8810.549985
-2224.367632,-5745.739426
-1377.455174,-6312.678449
-1637.676547,-12613.94762
-3101.236241,-2498.168346
-4613.432914,-7408.901907
-5715.428088,-9379.543397
-4657.140069,-10444.42472
-1001.970318,-4744.292959
-5674.577526,-6053.236649
-1674.024092,-8505.780066
-2967.505204,-2284.47088
-4630.441334,-4953.788084
-1902.47741,-13091.80418
-3679.798072,-3989.618193
-515.5938529,-8404.446668
-3018.428409,-3666.92857
-2884.41019,-6424.779241
-2525.149841,-2766.105483
-4822.969798,-4701.949915
-998.5615557,-7643.910258
-3846.841597,-3972.416857
-2930.97857,-2774.180779
-3060.770362,-12383.40451
-2787.083756,-11512.64929
-5800.960743,-8114.026619
-1679.453947,-9234.958895
-2140.908572,-7474.869457
-4846.169026,-9522.03782
-3284.57726,-7594.490144
-4514.112776,-10423.45465
-4787.837687,-9914.920651
-2622.071988,-2477.796758
-3534.607268,-4659.047205
-3056.080939,-12829.79958
-1299.412662,-4431.596946
-6716.517705,-7061.436489
-753.5445619,-12033.64318
-3971.686045,-5753.11656
-1245.958923,-8416.175812
-3370.591735,-9237.111967
-2758.481721,-8049.710568
-5477.330679,-6570.435236
-5454.07137,-5628.630969
-1895.920591,-1884.506387
-2650.729435,-4197.714694
-4728.383333,-8769.325761
-4192.416834,-7512.223836
-2342.902392,-12263.51183
-5477.15622,-6671.26583
64.15403424,-4965.404162
-1694.877566,-13793.68383
-792.1712221,-4100.022743
-816.5620934,-4996.207023
-622.5916957,-5229.790028
-5765.935452,-8351.932789
-1531.513672,-9774.341207
-1205.61253,-13886.80201
-2985.068,-9195.085263
-1691.263938,-3389.989406
-1619.605812,-13102.55711
-1619.750287,-9718.997655
-4592.3123,-9992.460771
-1083.33234,-12914.95328
-3182.207332,-7913.663339
-4937.538833,-4948.639131
-728.0150608,-4425.323469
-3518.972811,-3648.3613
-2051.729012,-7758.708421
-1145.6438,-4277.855448
-1577.548732,-12549.05771
-474.138941,-8201.413783
-3155.856782,-7804.167139
-1523.769081,-1579.98997
-731.1893929,-12112.29797
-1684.514673,-10471.11002
-1272.235326,-14404.83331
-4140.991183,-11401.40921
-2012.718164,-12587.39624
-3085.278034,-11445.52981
-1599.813231,-5742.622462
-875.1275138,-8028.623664
-4544.644176,-9116.29626
-668.7586218,-7622.571422
-3947.484407,-10354.94057
-1143.645293,-12471.17645
-4361.226333,-6162.621012
-4248.450166,-11313.11071
-1668.568934,-3304.543961
-3253.123699,-7383.41488
-827.1215925,-13878.49003
-6827.202991,-6103.253105
-4488.548997,-8550.693246
-3244.784914,-10177.48665
-4155.921454,-7247.267711
-2942.855648,-5815.600114
-50.65372847,-5277.825444
-2077.480949,-11984.25782
-2505.511252,-8828.40633
-2182.846752,-3322.171079
-612.0823587,-12287.98939
-1708.488372,-12655.43192
-1399.797534,-9036.092482
-1974.77499,-12949.93432
-3336.064041,-7058.787356
-2970.193021,-13150.81898
-5452.377997,-4849.672129
-2612.146727,-2375.895092
-1363.938675,-10187.04204
-1165.246649,-12510.27408
-1571.75549,-4969.691494
-1961.442018,-13904.99286
-5314.931186,-9935.794015
-4279.540956,-5704.927695
-3130.972009,-9486.97955
-4409.056128,-7214.637472
-4111.715247,-7962.553931
-7105.656533,-7532.497465
-3817.25677,-5197.070761
-2709.729037,-10144.38366
-1204.862444,-7917.308005
-4467.067496,-7931.451055
-3619.824472,-10681.38919
-738.7295341,-7406.928928
-1734.567474,-1855.489646
-5227.426597,-11100.10056
-2196.471709,-7553.186162
-817.1300605,-11727.46415
-5241.394927,-5728.938746
-3134.25125,-2648.235982
-837.2794214,-12112.06575
-6563.177315,-7395.687335
-1076.26306,-13028.86895
-2241.624032,-9065.033305
-2696.94077,-3975.611875
-1639.543594,-9263.386196
-962.106615,-5159.914051
-2885.168048,-2348.074509
-3404.065214,-9913.411815
-2778.05764,-8119.10618
-2934.928392,-9483.400129
-5058.860511,-7426.476451
-6426.711873,-6755.689275
-2359.643449,-11408.72712
-307.2149185,-12627.27534
-1011.168407,-2986.882769
-1768.754731,-7965.470249
-3737.60476,-5010.711115
-2950.332103,-2820.252014
-199.1402646,-5360.793015
-1799.757174,-10113.5201
-2225.231575,-8696.623019
-1860.174755,-8292.364929
-2984.67822,-6989.399483
-2402.367659,-3161.576194
-1517.804176,-13576.74612
-1421.983116,-7634.635219
-1383.146086,-6495.491319
-1180.911593,-13436.97613
-7071.37277,-6804.713634
-1756.820458,-12247.56735
-2446.029458,-2019.740185
-731.8845595,-4800.538498
-3335.440755,-11387.8785
-1749.664126,-13186.47743
-420.8319873,-12529.20181
-4483.412964,-4166.962501
-2082.647611,-5700.470659
-2453.489129,-10878.41062
-1484.975211,-1746.145568
-863.4855639,-3557.592669
-2160.676879,-13995.74537
-6287.846409,-7143.821597
-4936.971584,-9444.78467
-1499.34506,-5701.67962
-5495.255736,-8433.231841
-6437.35354,-6393.530593
-948.0229554,-5679.918438
-6108.242438,-6770.536494
-1233.679653,-5271.795594
-501.2525569,-3930.140579
-5111.888394,-8256.775428
-4412.938981,-6755.952756
-4066.85395,-6042.38445
-1315.305589,-4662.439015
-3493.051823,-4175.483665
-2878.854517,-7221.766838
-459.1637244,-11492.80904
-268.504049,-8256.69488
-4006.486321,-5649.434974
-461.4074941,-12797.04116
-2760.868872,-4750.749447
-7290.932002,-7901.061915
-1523.279263,-7743.325797
-5373.881326,-8442.628965
-2687.589929,-8558.911006
-3379.329228,-4002.894888
-1388.586902,-7855.40135
-4924.91564,-8413.102792
-1829.413494,-9374.874525
-850.607171,-12878.26584
-1523.775455,-9035.497036
-870.8623649,-13569.492
-1605.38759,-14735.68045
-5633.159142,-9469.433352
-6081.590162,-8017.155365
-4615.64782,-10118.46031
-2342.127907,-14159.82224
-1958.004656,-9342.930291
-1920.269531,-12582.25723
-4658.472155,-9495.432253
-2348.619857,-3754.794026
-2061.622073,-13911.32195
-1240.640947,-8757.590584
-2671.313516,-8202.521782
-1682.591317,-13892.53955
-538.8586578,-3985.446368
-2849.135135,-5137.983794
-1807.370343,-5755.501614
-2848.285516,-6901.075913
-2209.904756,-4834.112287
-1906.062994,-6264.014465
-2470.168487,-9850.003508
-1354.560565,-6612.873366
-1966.455549,-13002.35954
-1478.851989,-14401.98014
-3175.170232,-13049.88523
-1760.048129,-4356.806755
-2796.985958,-9247.989785
-1883.080413,-9608.346546
-2253.319973,-7864.870187
-1990.125092,-6111.632601
-4493.015269,-8187.60396
-7052.62997,-7930.748107
-3828.073455,-7827.086916
-2593.923261,-5832.530937
-1888.294325,-9754.077388
-4682.545816,-11283.31213
-2173.675928,-14228.86677
-2069.366188,-5624.931254
-581.758936,-7165.483189
-6408.870914,-7917.604122
-1701.945746,-10217.68186
-1734.69556,-4323.334032
-3011.199911,-2344.512435
-249.8640322,-4351.717315
-1390.597659,-6717.157911
-4534.492559,-5622.810818
-1043.455516,-4193.056112
-954.1584389,-12821.392
-1301.351658,-9154.419585
-4885.171428,-10141.27541
-2239.040969,-4846.338472
-3037.477477,-8293.32021
-2494.28903,-4096.852241
-4501.700452,-7043.058471
-2495.520678,-11062.96151
-7483.06206,-6888.837266
-4516.415131,-8697.738848
-1364.783001,-13745.42603
-4552.444259,-7214.173239
-5052.390875,-8234.381813
-3178.480868,-2576.325665
-5634.243582,-5811.147593
-2419.234593,-11913.29941
-3089.305974,-4612.755044
-270.5930729,-4269.470026
-2402.361875,-8086.815387
-786.0719074,-5618.504637
-1202.162996,-2028.133101
-3858.891453,-10490.78508
-4020.187504,-9567.421802
-1941.435227,-8012.220637
-721.2807223,-3941.697049
-1290.235213,-2744.835257
-5867.390039,-6772.74288
-1298.036424,-5038.983938
-3524.526772,-9089.313937
-2873.503687,-3130.41758
-520.0544078,-4519.559981
-3099.819039,-12608.02621
-5221.915941,-7555.397292
-2028.172758,-3205.991528
-2232.051951,-2624.320357
-39.02866176,-4803.609666
-4682.047892,-8352.268197
-3052.035427,-11325.79115
-1995.257009,-6232.5493
-3662.63137,-9329.256342
-1653.017241,-11871.44231
-5624.088157,-6422.821006
-2047.724286,-2743.070743
-4330.206277,-8778.359968
-1236.394661,-8732.094615
-1276.395099,-12098.89334
-4261.296147,-5820.598371
-3090.982328,-8250.680841
-2396.699252,-11183.58363
-6028.363148,-8545.821497
-1097.687448,-7049.191744
-5928.544532,-8097.030956
-1377.445502,-13279.36677
-2885.376654,-7610.645582
-2168.008367,-11238.02039
-4472.691577,-5671.681372
-5045.789466,-5856.179704
-5333.569141,-5294.819368
-1025.326333,-12690.98537
-2323.514203,-9591.305691
-5306.215816,-9169.982749
-4795.163499,-5523.772747
-2105.872777,-7797.519115
-4635.676285,-9746.693429
-1409.729958,-13550.0395
-1253.989342,-14465.26687
-3192.44994,-7797.953812
-2249.490122,-10252.10257
-2220.876187,-4204.090043
-3688.201004,-9541.946008
-5525.522554,-5587.962052
-1176.581254,-11084.75195
-5853.260665,-9714.713324
-1624.035839,-11325.80107
-1550.463419,-4906.452261
-861.9640919,-7917.116681
-4447.756296,-11240.2753
-2842.781558,-9789.859176
-4333.690133,-10168.92726
-5394.263906,-5594.658438
-3644.959786,-6967.94233
-4918.02192,-6572.924134
-1304.782823,-10340.4748
-5884.317117,-7687.599
-5802.731587,-9684.270467
-3193.72786,-10107.11435
-4149.051319,-11370.31886
-6307.469639,-7119.099646
-3840.467514,-6976.848418
-1139.219149,-10743.08548
-3232.244703,-10565.91626
-7237.929503,-7945.392291
-3251.677145,-4861.453608
-1755.024293,-7429.810185
-2591.513444,-9787.782669
-3161.672674,-13438.21545
-4582.488402,-6285.439672
-2213.941562,-3127.630036
-4913.673781,-8631.865006
-1217.367117,-11191.9908
-2486.843979,-9983.86294
-4312.289126,-7670.654708
-399.3540272,-4875.378969
-2727.485656,-13231.53121
-4092.929954,-4969.940281
-1265.20102,-8874.651963
-832.3600972,-6106.944202
-531.5571262,-11611.64106
-4646.350754,-6959.214398
-3450.548196,-6889.853865
-969.9313169,-6625.925088
-902.1525146,-8875.973353
-4122.683032,-10337.02513
-1189.20153,-7185.708529
-3979.378046,-5359.71348
-2323.747048,-10283.2689
-3951.959847,-9579.957018
-2574.176711,-11155.75714
-1916.305182,-10236.66897
-1772.937703,-7190.922869
-2008.122291,-8944.017859
-5355.926732,-8691.019736
-1872.833272,-6565.768524
-840.0749725,-5127.161347
-2153.464896,-7721.905209
-4535.616732,-5285.095276
-2815.341518,-5283.642232
-2359.074255,-5557.833863
-1864.583045,-7601.974275
-4033.04456,-5687.779347
-5751.79451,-8374.454573
-654.5041224,-12482.90985
-512.9074235,-4655.479401
-6269.438256,-8712.328882
-2479.533963,-7438.863803
-181.6685123,-12356.26651
-902.1112629,-13138.77728
-1322.479413,-7780.815559
-2161.241974,-10335.93471
-1856.858459,-8998.40467
-3027.511848,-11852.10202
-4128.274985,-10714.12968
-1124.028936,-14560.40161
-3899.375454,-8450.019525
-2541.599241,-11196.38366
-2620.400586,-12005.0914
-4706.462784,-8701.497499
-1985.421604,-7066.544268
-5365.024199,-5955.060972
-4927.845377,-7487.040087
-4706.011634,-11486.62768
-5325.190974,-9191.616765
-2099.558088,-9061.975644
-6384.870384,-6717.27135
-1874.53851,-7303.821333
-1158.198301,-3723.247902
-1141.890116,-8083.765031
-2313.966131,-9272.02646
-4427.78859,-4837.348635
-3416.945995,-7624.315739
-3598.276183,-10134.67825
-1061.46833,-8335.921967
-3026.219198,-2533.417669
-1097.935735,-3224.969633
-3023.017467,-7727.613007
-324.0329447,-12482.90005
-2121.239315,-2751.45011
-6460.392748,-7058.644839
-2036.372914,-9793.823441
-2741.436556,-9083.648249
-2620.6113,-2161.970108
-2107.515662,-12880.27282
-2933.744891,-8743.361481
-288.5974668,-4022.092312
-3151.779613,-4344.588308
-1408.854719,-7245.514099
-3364.913821,-3798.377516
-2901.43258,-3083.571082
-1382.456711,-1869.134529
-4568.447345,-5686.626984
82.30986726,-4979.622073
-678.3028286,-12131.77869
-4141.47827,-5704.250129
-1242.868893,-14301.49513
-2159.099521,-12711.69071
-4439.233506,-10313.43896
-2128.242299,-7459.380086
-4277.124264,-8577.393877
-2165.407682,-4649.961819
-3648.008105,-11373.24583
-3124.764387,-11501.44756
-5039.268736,-7607.269363
-4071.467946,-9708.391751
-1744.775257,-10702.92708
-1213.49047,-2119.114493
-3490.106368,-5814.003117
-6404.663113,-7226.244709
-5220.237417,-7591.875104
-2602.971295,-4557.285812
-1371.861282,-4189.939821
-3655.334535,-5305.600248
-2814.200217,-5028.059655
-1804.502538,-8172.239537
-1715.438102,-10789.9415
30.77361153,-5007.674523
-2589.137016,-4212.137261
-1361.219551,-14341.97925
-2642.885498,-7977.87294
-2863.53803,-11406.7413
-1700.893629,-13152.78873
-2129.371756,-8266.584543
-1862.197553,-2907.258029
-2913.444025,-6088.999754
-2386.738631,-13037.58138
-517.6086196,-4215.204752
-79.06114545,-5237.199244
-6085.401881,-9130.741198
-3916.67154,-10476.75786
-2392.207996,-9208.71065
-2261.600421,-11477.70565
-2369.820185,-11110.56342
-3610.351254,-8795.807846
-3832.250977,-10753.70768
-5460.980522,-4803.290249
-1207.645263,-11538.82365
-6640.101001,-6570.511401
-2650.060822,-5494.804511
-3452.661143,-10452.50242
-954.9716086,-11988.65425
-484.2810429,-5021.487153
-1357.218319,-11257.19839
-2918.430594,-3524.321276
-2149.951516,-3493.980197
-2850.514834,-6846.611874
-1796.209012,-4823.544258
-2136.998598,-11819.68628
-3869.007547,-11316.05175
-2078.307419,-9839.980631
-3617.227326,-10699.97819
-826.5215886,-6164.508096
-1603.812721,-4442.25998
-1997.201405,-10415.32007
-1500.914071,-13887.68394
-5170.497082,-6808.288208
-1010.061982,-8893.343891
-2222.03928,-2870.520716
-2651.164433,-5869.171594
-5300.558238,-6688.983593
-4588.842431,-8659.091131
-5234.17794,-6415.95996
-3244.01794,-6165.676519
-1571.21896,-8434.921289
-6632.151871,-6746.079622
-2814.214492,-12529.18657
-3957.566643,-11459.12402
-3548.38937,-8172.064492
-1040.082358,-8879.628958
-1799.555644,-11564.2014
-2092.710131,-5829.260381
-1264.314234,-7816.657091
-7365.955705,-6755.985494
-4292.441186,-9057.060221
-1139.651897,-7356.985223
-1367.686201,-2901.908053
-2492.425784,-3640.214119
-1988.989195,-9457.176175
-2495.07866,-7078.687315
-4453.847607,-4734.105577
-4705.149845,-8891.417738
-5500.90101,-6324.468296
-4238.267315,-4015.913171
-2409.633921,-10952.45846
-3717.727474,-6969.147022
-6033.015618,-7050.725239
-1251.331759,-7223.656153
-3660.529695,-9674.966348
-4867.90134,-6945.669923
-5554.612945,-5710.247345
-1223.466874,-7624.957933
-4340.719416,-7914.016006
-2237.97267,-9889.310659
-783.4601231,-13622.30943
-4358.860092,-6344.291658
-6506.169286,-7921.024785
-2678.903538,-3535.924856
-7427.901704,-7054.118696
-1733.748213,-9259.559005
-4845.125483,-7741.849079
-3834.177877,-7460.982863
-5765.316722,-6785.280313
-2865.980741,-3405.776109
-1078.376476,-13679.01664
-1386.678851,-1823.524916
-5229.634938,-5120.829521
-1281.795624,-9180.074137
-2831.714706,-12136.81055
-3091.557324,-5694.46467
-5297.438845,-8001.44557
-565.5413427,-4954.31668
-2108.754766,-10364.9851
-1274.865713,-3461.364154
-1782.445006,-11491.88384
-1747.670768,-6745.74309
-391.1067361,-7979.842794
-4886.461693,-9630.995234
-5181.699863,-7300.9762
-4441.200142,-9655.063778
-2868.747075,-11464.44497
-6165.154033,-8435.102224
-2448.106851,-10744.8206
-2464.829095,-8422.581091
-1707.136104,-3923.246018
-1371.455537,-13654.50072
-6724.716165,-6409.629772
-3887.997901,-10904.37328
-2930.30393,-4727.855859
-2888.924637,-13382.54175
-109.2911192,-4781.864673
-952.8180484,-4555.058199
-2955.229257,-4611.271545
-4434.861359,-7464.575522
-3311.022564,-7083.649229
-2376.760729,-3623.791772
-4601.827335,-4953.325258
-2460.180821,-8831.681054
-957.1697491,-11972.84873
-3805.966036,-9415.844417
-2844.338562,-9669.789641
-5110.231514,-9371.159883
-1690.976001,-9521.583164
-5616.02914,-5593.618782
-1251.503156,-7580.020349
-5106.417173,-5182.372118
-1839.214156,-14351.31113
-2355.117565,-8388.039401
-4015.651943,-4193.041323
-2619.122885,-12841.78141
-1779.889669,-11752.52131
-2175.004849,-4944.319612
-619.0431108,-8125.02935
-5747.240601,-6740.903748
-2858.537114,-11494.80218
-6102.157249,-6644.364612
-1412.228742,-5661.540122
-2757.563069,-3732.127041
-515.5640173,-7578.354242
-3145.297141,-7280.511508
-1274.870571,-10622.54417
-4191.669197,-7178.283588
-3489.777246,-4650.575266
-2620.214902,-11690.45934
-4612.842937,-11475.185
-827.9111554,-8169.807119
-4252.196484,-7490.772427
-403.3438199,-11861.78797
-1435.68521,-5399.968832
-175.1532583,-5089.970045
-4331.167131,-7891.185604
-5010.043427,-7856.139316
-1117.117121,-4050.832052
-5268.087889,-8043.025288
-2410.378794,-6026.334131
-7338.465025,-6865.568749
-4348.158245,-5622.744983
-5113.758205,-11039.50315
-836.9019959,-8324.944414
-3210.658411,-2940.523538
-1763.785777,-2753.283399
-4217.853427,-7089.71099
-3013.340423,-12621.72443
-941.3998601,-14187.55902
-4668.896735,-4786.946088
-2481.366446,-5892.344471
-5025.026406,-7483.900154
-1033.799704,-12006.36704
-1259.980688,-13036.7108
-3070.446795,-10779.54405
-1856.965264,-9081.245052
-1160.052685,-12019.37664
-6315.406469,-8445.325039
-1957.053311,-6945.114266
-3770.27948,-10776.27579
-1732.978682,-11208.88723
-4319.693366,-10841.19595
-1240.828368,-8539.646192
-4298.519014,-9607.979702
-2373.446416,-7003.347751
-3017.872241,-6987.298286
-7385.773532,-6990.158727
-1339.907067,-7378.179233
-1076.39871,-3956.742832
-4985.975324,-10393.3193
-2078.220394,-5988.747686
-1474.345331,-4522.336581
-2388.114358,-3511.745291
-494.7876986,-3464.385811
-508.096191,-12756.88555
-1944.999,-10990.84435
-2976.230376,-5346.80907
-2889.133223,-6427.323588
-481.380719,-3654.083897
-1428.240967,-5869.129606
-2006.605261,-9006.273814
-6395.775385,-6469.033586
-2142.972467,-7280.50444
-520.1764828,-11451.77155
-6300.196425,-6680.923024
-3158.644693,-9372.139427
-3219.029724,-6763.084246
-5677.767769,-6984.285272
-2493.301812,-5222.610083
-2281.451672,-4710.194308
-3564.947677,-7151.324791
-1660.942386,-10958.30506
-5570.994562,-8949.200969
-2990.006295,-7447.488584
-3149.971915,-12072.52419
-5095.118738,-5139.382932
-3103.42191,-4921.848034
-2310.447353,-10025.24036
-1162.726917,-14065.28241
-5872.463845,-8896.38285
-2386.567791,-13138.10825
-1996.754106,-1941.669812
-4876.532039,-9370.232978
-5661.361957,-9705.319219
-3677.056825,-4569.766112
-515.3667165,-3655.457263
-1925.729845,-9665.357427
-393.0492549,-4026.383964
-4055.554255,-7693.527108
-5983.941186,-6361.343101
-2787.892861,-4097.774047
-5665.735253,-6774.961449
-6725.75283,-6386.664254
-597.1426985,-7941.66131
-1960.123659,-3471.654122
-2282.791953,-5099.809461
-5321.458297,-8033.709666
-5282.490491,-9765.130508
-2322.245664,-6228.756629
-3345.514098,-7841.788663
-2794.645867,-4381.826618
-946.3670227,-12329.82034
-4422.575238,-10568.3538
-3939.162118,-8410.503962
-3419.574499,-9952.535216
-982.5331134,-11697.48084
-1765.039749,-11388.62295
-6760.882067,-7170.134027
-3149.563477,-12290.99213
-3302.198514,-9617.304531
-3689.442198,-8394.676235
-878.6838152,-11898.78756
-2177.427221,-10694.23875
-3110.999733,-12902.97644
-4560.361593,-8710.4311
-4452.750624,-10641.45963
-3803.97265,-9925.121205
-639.4149272,-11268.47332
-1719.463533,-7265.50227
-1982.588461,-8763.232967
-1422.312124,-10091.30067
-1621.098595,-6541.645104
-4048.689865,-6609.63713
-713.9548988,-13098.07411
-377.3914185,-8179.434838
-7342.713365,-7678.265909
-3187.782802,-9482.699121
-1728.994472,-13846.38155
-2175.854804,-9167.94708
-3083.076346,-7238.906344
-2676.93654,-3576.932218
-7283.792647,-7420.992355
-2327.236381,-6441.818368
-4567.041451,-4933.802198
-6496.800216,-7864.330922
-1591.602386,-14111.28204
-5108.825657,-7183.440974
-402.483802,-4059.978178
-659.1242517,-3361.067878
-5299.962783,-5684.947479
-2085.866818,-4478.630064
-4805.470832,-7178.488096
-4404.042401,-7721.420386
-1652.863538,-4503.087722
-7231.716892,-6556.900569
-572.2583514,-12906.3046
-2444.701664,-12711.10122
-5273.066491,-7334.153951
-6034.801864,-7991.251356
-703.2227002,-3799.484312
-3181.817851,-7702.785503
-850.4519456,-5839.15838
-1976.111072,-9047.422969
-1011.936313,-12631.62344
-5062.632945,-7437.270601
-3078.099351,-6694.18748
-2360.139413,-2688.372783
-2377.37893,-4639.047056
-1073.015739,-13452.32406
-2840.381977,-2198.024087
-2971.641961,-4227.900861
-7134.826994,-6814.861849
-5174.871427,-8005.92887
-2208.317771,-11795.19351
-4901.173275,-10921.09565
-1701.601425,-7966.611281
-5405.781064,-7026.144749
-2646.695923,-4157.712163
-5097.64075,-5378.78309
-747.1015985,-7866.322764
-5868.619829,-8496.316514
-1605.161707,-6188.579373
-4103.389994,-6745.458337
-1816.572681,-5190.987122
-1369.013906,-8522.129837
-6400.331168,-7119.194779
-3874.256658,-5036.068081
-2867.912241,-5505.89094
-68.78221004,-4733.181753
-1977.731596,-3705.210845
-5564.959195,-9114.53058
-4398.131239,-9337.342072
-3728.283645,-11233.7538
-1412.822847,-7072.143239
-3679.851899,-11553.62741
-2902.416862,-10663.04524
-1969.166469,-8978.373622
-1560.374219,-12973.57374
-2356.519282,-8222.157954
-1852.931595,-7507.89778
-4894.275733,-6955.159438
-1598.811994,-9102.976696
-4728.79048,-9486.921295
-1171.513189,-7722.040173
-3420.273548,-11055.74406
-2584.369057,-2619.703482
-2842.253522,-11357.67227
-5604.135028,-7965.169543
-419.1900936,-8358.750192
-2121.406367,-3689.316608
-4392.796481,-9657.322413
-6251.564654,-6767.805952
-4045.910806,-7098.575328
-3689.472042,-10273.20395
-5063.592917,-8143.750409
-3091.530643,-12873.23614
-2494.789137,-9412.967101
-4479.723608,-4680.373261
-3289.0698,-8951.822412
-4064.361706,-9316.641667
-4005.072801,-4909.748806
-290.4762994,-12268.96208
-5619.887159,-8008.650085
-5040.870655,-7888.729371
-4263.63042,-5235.882249
-2434.490584,-11368.74468
-2071.223269,-2269.766112
-3662.068748,-3607.986926
-3332.790851,-11299.0071
-1490.058644,-12164.30569
-3811.305932,-5477.797571
-5804.740333,-6948.368344
-2126.571286,-12107.36491
-2491.996867,-12035.11529
-4119.895895,-4057.625337
-549.639715,-7713.351879
-1028.701222,-3729.719668
-519.8290049,-12840.04621
-4560.659076,-9941.723713
-1335.618075,-4098.359486
-2433.464386,-3439.239851
-2502.99942,-9283.412416
-4961.404018,-6381.772475
-1690.476968,-7088.850756
-5577.399281,-5672.583056
-2821.773214,-4642.227089
-866.1561533,-7154.691348
-869.1923538,-8405.572005
-2694.377631,-6985.472555
-3015.683153,-7659.631178
-4598.018813,-8625.626734
-4545.274846,-6337.687111
-2316.131113,-6640.522347
-4321.133782,-11585.41701
-5669.820781,-7246.434021
-1027.55958,-11897.67839
-2441.014045,-13061.72554
-869.8618762,-11106.22497
-1453.801129,-9855.723622
-4959.830376,-6132.91855
-2504.412206,-5492.777276
-3922.328288,-7766.838186
-1405.620034,-6408.035717
-3033.070365,-10787.44663
-952.0884506,-12902.39658
-3582.390552,-11338.64582
-3374.946322,-6780.726652
-1641.195939,-8746.581922
-2317.12965,-10805.71982
-1759.128297,-6916.535094
-2077.505031,-9291.384311
-511.3668901,-5662.014211
-3917.315993,-8940.128798
-2493.787955,-9965.152825
-2910.820963,-12486.71299
-3298.699203,-8788.626309
-1962.091113,-7771.550846
-4845.545139,-9311.202321
-1900.389374,-8647.581176
-3690.912278,-9051.86229
-1007.482079,-4893.035965
-2417.906945,-8439.21697
-4598.344335,-4495.231098
-7324.174288,-7544.743813
-931.5684118,-12893.05635
-3817.018471,-6575.924296
-3391.28618,-5045.89606
-4579.913024,-10498.89778
-3127.375064,-7390.245701
-2823.528966,-11681.63616
-1849.374694,-3397.502004
-1378.958696,-4890.58564
-6084.587743,-6415.787925
-4548.812755,-9020.335582
-911.3063353,-13049.7659
-1343.378941,-6594.991372
-1575.331251,-5523.929003
-1627.015263,-3223.168243
-1193.819949,-3145.296049
-4632.707757,-10936.63526
-3399.359425,-9059.690417
-2915.723778,-12987.94737
-1290.182646,-12081.08394
